id_commande,date,id_client,categorie,produit,quantite,prix_unitaire,remise,montant,canal,region,paiement
CMD104261,2024-12-18,CLI01763,Mode,Jean slim,3,49.9,0.0,149.7,Marketplace,Bretagne,Carte bancaire
CMD104656,2024-12-18,CLI00479,Maison,Lampe de bureau LED,1,34.9,0.0,34.9,Marketplace,Auvergne-Rhône-Alpes,Carte bancaire
CMD102891,2024-12-18,CLI00493,Électronique,Casque audio Bluetooth,1,79.9,0.0,79.9,Site web,Grand Est,Carte bancaire
CMD103770,2024-12-18,CLI01560,Livres,Roman best-seller,4,18.9,0.0,75.6,Application mobile,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD105479,2024-12-18,CLI00242,Beauté,Sérum visage,2,29.9,0.0,59.8,Application mobile,Île-de-France,Carte bancaire
CMD105928,2024-12-18,CLI01226,Maison,Plaid polaire,2,24.9,0.0,49.8,Application mobile,Auvergne-Rhône-Alpes,Carte bancaire
CMD105099,2024-12-18,CLI00734,Beauté,Parfum 50ml,4,59.0,0.2,188.8,Site web,Nouvelle-Aquitaine,PayPal
CMD101654,2024-12-18,CLI00447,Maison,Lampe de bureau LED,1,34.9,0.2,27.92,Application mobile,Grand Est,Carte bancaire
CMD100197,2024-12-18,CLI01967,Maison,Cadre photo,1,14.9,0.1,13.41,Marketplace,Hauts-de-France,PayPal
CMD104923,2024-12-18,CLI02161,Maison,Set de couverts,2,44.9,0.0,89.8,Site web,Auvergne-Rhône-Alpes,PayPal
CMD103337,2024-12-18,CLI00863,Électronique,Écouteurs sans fil,1,119.0,0.1,107.1,Application mobile,Grand Est,PayPal
CMD105918,2024-12-18,CLI01831,Maison,Set de couverts,2,44.9,0.0,89.8,Application mobile,Île-de-France,Virement
CMD103779,2024-12-18,CLI00723,Électronique,Montre connectée,1,149.0,0.0,149.0,Application mobile,Occitanie,PayPal
CMD101675,2024-12-18,CLI01886,Maison,Plaid polaire,4,24.9,0.0,99.6,Site web,Nouvelle-Aquitaine,PayPal
CMD102056,2024-12-18,CLI00387,Sport,Gourde isotherme,1,19.9,0.0,19.9,Application mobile,Île-de-France,Carte bancaire
CMD101344,2024-12-18,CLI00453,Maison,Diffuseur d'huiles,1,39.9,0.0,39.9,Site web,Île-de-France,Carte bancaire
CMD102706,2024-12-19,CLI01472,Sport,Bandes élastiques,1,15.9,0.0,15.9,Site web,Île-de-France,Carte bancaire
CMD103786,2024-12-19,CLI01350,Électronique,Enceinte portable,4,59.9,0.0,239.6,Application mobile,Nouvelle-Aquitaine,Carte bancaire
CMD100245,2024-12-19,CLI01168,Sport,Bandes élastiques,2,15.9,0.0,31.8,Application mobile,Île-de-France,Carte bancaire
CMD103027,2024-12-19,CLI01745,Maison,Lampe de bureau LED,1,34.9,0.2,27.92,Site web,Occitanie,Carte bancaire
CMD100234,2024-12-19,CLI00958,Électronique,Chargeur sans fil,3,24.9,0.0,74.7,Site web,Bretagne,Carte bancaire
CMD101114,2024-12-19,CLI00226,Mode,Sneakers,1,89.0,0.0,89.0,Site web,Grand Est,PayPal
CMD104713,2024-12-19,CLI01392,Maison,Diffuseur d'huiles,1,39.9,0.0,39.9,Application mobile,Hauts-de-France,Carte bancaire
CMD100180,2024-12-19,CLI01500,Livres,Livre de cuisine,1,24.9,0.2,19.92,Marketplace,Auvergne-Rhône-Alpes,Carte bancaire
CMD104162,2024-12-19,CLI01111,Livres,BD édition limitée,2,29.9,0.2,47.84,Marketplace,Auvergne-Rhône-Alpes,Carte bancaire
CMD105484,2024-12-19,CLI00757,Sport,Gourde isotherme,3,19.9,0.0,59.7,Marketplace,Nouvelle-Aquitaine,Carte bancaire
CMD104286,2024-12-19,CLI01687,Électronique,Enceinte portable,1,59.9,0.0,59.9,Application mobile,Occitanie,Carte bancaire
CMD104025,2024-12-19,CLI01813,Beauté,Palette maquillage,4,34.9,0.0,139.6,Application mobile,Île-de-France,Carte bancaire
CMD101757,2024-12-19,CLI01627,Électronique,Écouteurs sans fil,1,119.0,0.0,119.0,Marketplace,Auvergne-Rhône-Alpes,Carte bancaire
CMD100882,2024-12-19,CLI00209,Électronique,Écouteurs sans fil,1,119.0,0.0,119.0,Application mobile,Île-de-France,Carte bancaire
CMD100023,2024-12-19,CLI02033,Beauté,Palette maquillage,1,34.9,0.2,27.92,Site web,Bretagne,Carte bancaire
CMD104099,2024-12-19,CLI00823,Mode,Jean slim,4,49.9,0.1,179.64,Marketplace,Auvergne-Rhône-Alpes,PayPal
CMD101734,2024-12-19,CLI01099,Mode,Veste légère,3,69.9,0.1,188.73,Site web,Île-de-France,Carte bancaire
CMD104918,2024-12-19,CLI02076,Beauté,Palette maquillage,1,34.9,0.0,34.9,Application mobile,Nouvelle-Aquitaine,Carte bancaire
CMD100845,2024-12-19,CLI00489,Maison,Cadre photo,1,14.9,0.1,13.41,Site web,Île-de-France,Carte bancaire
CMD104406,2024-12-19,CLI01298,Livres,Roman best-seller,1,18.9,0.0,18.9,Application mobile,Hauts-de-France,Carte bancaire
CMD102490,2024-12-19,CLI02061,Maison,Cadre photo,2,14.9,0.0,29.8,Site web,Grand Est,Carte bancaire
CMD105355,2024-12-19,CLI00356,Livres,Livre de cuisine,4,24.9,0.1,89.64,Site web,Île-de-France,Carte bancaire
CMD104589,2024-12-19,CLI00185,Maison,Plaid polaire,1,24.9,0.0,24.9,Marketplace,Île-de-France,PayPal
CMD103300,2024-12-19,CLI01876,Maison,Diffuseur d'huiles,1,39.9,0.0,39.9,Site web,Bretagne,PayPal
CMD104331,2024-12-19,CLI00600,Beauté,Crème hydratante,2,22.9,0.1,41.22,Site web,Bretagne,Carte bancaire
CMD100613,2024-12-19,CLI01830,Sport,Gourde isotherme,2,19.9,0.1,35.82,Site web,Auvergne-Rhône-Alpes,Carte bancaire
CMD105113,2024-12-19,CLI01476,Mode,T-shirt coton bio,2,19.9,0.0,39.8,Site web,Nouvelle-Aquitaine,Carte bancaire
CMD103370,2024-12-19,CLI01217,Maison,Cadre photo,3,14.9,0.2,35.76,Application mobile,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD103109,2024-12-19,CLI00071,Sport,Tapis de yoga,3,29.9,0.0,89.7,Site web,Île-de-France,PayPal
CMD101259,2024-12-19,CLI00258,Beauté,Palette maquillage,3,34.9,0.2,83.76,Site web,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD104781,2024-12-19,CLI00923,Mode,Veste légère,3,69.9,0.0,209.7,Site web,Bretagne,PayPal
CMD105454,2024-12-19,CLI02153,Livres,BD édition limitée,1,29.9,0.1,26.91,Site web,Auvergne-Rhône-Alpes,PayPal
CMD102235,2024-12-19,CLI02050,Maison,Cadre photo,1,14.9,0.0,14.9,Site web,Nouvelle-Aquitaine,PayPal
CMD102224,2024-12-19,CLI00221,Sport,Gourde isotherme,1,19.9,0.0,19.9,Application mobile,Île-de-France,Carte bancaire
CMD100339,2024-12-19,CLI01180,Mode,Sneakers,2,89.0,0.1,160.2,Application mobile,Nouvelle-Aquitaine,Carte bancaire
CMD102189,2024-12-19,CLI01729,Sport,Bandes élastiques,3,15.9,0.0,47.7,Marketplace,Île-de-France,PayPal
CMD101305,2024-12-19,CLI00377,Électronique,Écouteurs sans fil,1,119.0,0.2,95.2,Application mobile,Nouvelle-Aquitaine,Carte bancaire
CMD100190,2024-12-20,CLI00364,Sport,Gourde isotherme,2,19.9,0.0,39.8,Application mobile,Occitanie,Carte bancaire
CMD100912,2024-12-20,CLI01451,Beauté,Crème hydratante,1,22.9,0.2,18.32,Site web,Occitanie,Carte bancaire
CMD104117,2024-12-20,CLI00281,Livres,Livre de cuisine,4,24.9,0.1,89.64,Application mobile,Île-de-France,PayPal
CMD103176,2024-12-20,CLI00212,Beauté,Parfum 50ml,1,59.0,0.2,47.2,Site web,Occitanie,Carte bancaire
CMD103270,2024-12-20,CLI02126,Maison,Set de couverts,1,44.9,0.0,44.9,Site web,Bretagne,PayPal
CMD105783,2024-12-20,CLI00408,Électronique,Chargeur sans fil,4,24.9,0.0,99.6,Site web,Auvergne-Rhône-Alpes,PayPal
CMD102908,2024-12-20,CLI02127,Électronique,Enceinte portable,1,59.9,0.1,53.91,Marketplace,Île-de-France,PayPal
CMD104700,2024-12-20,CLI00082,Électronique,Enceinte portable,1,59.9,0.0,59.9,Site web,Bretagne,Carte bancaire
CMD105910,2024-12-20,CLI01684,Sport,Tapis de yoga,2,29.9,0.0,59.8,Site web,Auvergne-Rhône-Alpes,Carte bancaire
CMD104979,2024-12-20,CLI00247,Sport,Tapis de yoga,4,29.9,0.0,119.6,Site web,Nouvelle-Aquitaine,Virement
CMD104230,2024-12-20,CLI01061,Électronique,Chargeur sans fil,1,24.9,0.0,24.9,Application mobile,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD100376,2024-12-20,CLI00225,Mode,Écharpe laine,1,29.9,0.0,29.9,Site web,Occitanie,PayPal
CMD104023,2024-12-20,CLI00032,Sport,Bandes élastiques,2,15.9,0.2,25.44,Site web,Nouvelle-Aquitaine,Carte bancaire
CMD100100,2024-12-20,CLI00908,Maison,Plaid polaire,1,24.9,0.0,24.9,Site web,Nouvelle-Aquitaine,PayPal
CMD100296,2024-12-20,CLI01546,Électronique,Montre connectée,4,149.0,0.0,596.0,Application mobile,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD100527,2024-12-20,CLI00434,Sport,Bandes élastiques,1,15.9,0.0,15.9,Application mobile,Grand Est,Carte bancaire
CMD103011,2024-12-20,CLI01662,Sport,Tapis de yoga,1,29.9,0.0,29.9,Site web,Auvergne-Rhône-Alpes,PayPal
CMD104679,2024-12-20,CLI01821,Mode,T-shirt coton bio,1,19.9,0.0,19.9,Site web,Nouvelle-Aquitaine,Carte bancaire
CMD105115,2024-12-20,CLI00671,Livres,Livre de cuisine,3,24.9,0.1,67.23,Marketplace,Bretagne,Carte bancaire
CMD103675,2024-12-20,CLI00333,Beauté,Sérum visage,1,29.9,0.0,29.9,Site web,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD101705,2024-12-20,CLI00316,Mode,Écharpe laine,2,29.9,0.1,53.82,Marketplace,Île-de-France,Carte bancaire
CMD105761,2024-12-20,CLI00788,Beauté,Crème hydratante,1,22.9,0.0,22.9,Site web,Hauts-de-France,Carte bancaire
CMD104537,2024-12-20,CLI00977,Électronique,Montre connectée,3,149.0,0.0,447.0,Marketplace,Bretagne,Carte bancaire
CMD101559,2024-12-20,CLI00962,Sport,Gourde isotherme,2,19.9,0.0,39.8,Site web,Île-de-France,Carte bancaire
CMD101909,2024-12-20,CLI00247,Beauté,Palette maquillage,1,34.9,0.1,31.41,Marketplace,Auvergne-Rhône-Alpes,Carte bancaire
CMD102694,2024-12-20,CLI00551,Électronique,Casque audio Bluetooth,2,79.9,0.0,159.8,Application mobile,Hauts-de-France,PayPal
CMD102690,2024-12-20,CLI00391,Livres,BD édition limitée,3,29.9,0.0,89.7,Site web,Île-de-France,Carte bancaire
CMD105486,2024-12-20,CLI01943,Maison,Lampe de bureau LED,1,34.9,0.2,27.92,Site web,Auvergne-Rhône-Alpes,Carte bancaire
CMD101033,2024-12-20,CLI01691,Sport,Bandes élastiques,1,15.9,0.1,14.31,Site web,Bretagne,Carte bancaire
CMD101585,2024-12-20,CLI01682,Électronique,Casque audio Bluetooth,4,79.9,0.1,287.64,Marketplace,Île-de-France,PayPal
CMD101065,2024-12-20,CLI01412,Livres,BD édition limitée,1,29.9,0.0,29.9,Application mobile,Auvergne-Rhône-Alpes,Virement
CMD105569,2024-12-20,CLI01313,Beauté,Parfum 50ml,2,59.0,0.1,106.2,Application mobile,Grand Est,PayPal
CMD102133,2024-12-20,CLI01948,Maison,Lampe de bureau LED,2,34.9,0.0,69.8,Application mobile,Île-de-France,PayPal
CMD102823,2024-12-20,CLI01797,Électronique,Casque audio Bluetooth,3,79.9,0.0,239.7,Application mobile,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD104546,2024-12-20,CLI00182,Électronique,Montre connectée,1,149.0,0.0,149.0,Application mobile,Hauts-de-France,PayPal
CMD104601,2024-12-20,CLI00820,Maison,Diffuseur d'huiles,1,39.9,0.2,31.92,Application mobile,Bretagne,Carte bancaire
CMD102435,2024-12-20,CLI00850,Électronique,Casque audio Bluetooth,2,79.9,0.1,143.82,Site web,Grand Est,PayPal
CMD105706,2024-12-20,CLI00862,Beauté,Sérum visage,1,29.9,0.0,29.9,Marketplace,Hauts-de-France,Carte bancaire
CMD100915,2024-12-20,CLI02161,Électronique,Écouteurs sans fil,3,119.0,0.0,357.0,Application mobile,Hauts-de-France,Carte bancaire
CMD105675,2024-12-20,CLI01725,Livres,Livre de cuisine,1,24.9,0.0,24.9,Application mobile,Auvergne-Rhône-Alpes,Carte bancaire
CMD102824,2024-12-20,CLI00870,Électronique,Écouteurs sans fil,1,119.0,0.0,119.0,Application mobile,Île-de-France,Carte bancaire
CMD101397,2024-12-20,CLI01290,Électronique,Chargeur sans fil,1,24.9,0.0,24.9,Application mobile,Île-de-France,Carte bancaire
CMD104316,2024-12-21,CLI01447,Maison,Diffuseur d'huiles,2,39.9,0.0,79.8,Application mobile,Bretagne,Carte bancaire
CMD104356,2024-12-21,CLI00775,Mode,T-shirt coton bio,2,19.9,0.0,39.8,Site web,Île-de-France,Carte bancaire
CMD105365,2024-12-21,CLI01191,Sport,Bandes élastiques,1,15.9,0.0,15.9,Site web,Île-de-France,Carte bancaire
CMD104363,2024-12-21,CLI00505,Électronique,Casque audio Bluetooth,1,79.9,0.1,71.91,Site web,Nouvelle-Aquitaine,PayPal
CMD101486,2024-12-21,CLI01201,Livres,BD édition limitée,1,29.9,0.0,29.9,Application mobile,Auvergne-Rhône-Alpes,PayPal
CMD101165,2024-12-21,CLI02192,Mode,T-shirt coton bio,2,19.9,0.0,39.8,Site web,Hauts-de-France,Carte bancaire
CMD101134,2024-12-21,CLI02021,Beauté,Palette maquillage,1,34.9,0.2,27.92,Marketplace,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD103730,2024-12-21,CLI01210,Beauté,Sérum visage,1,29.9,0.2,23.92,Application mobile,Île-de-France,PayPal
CMD103311,2024-12-21,CLI01652,Mode,Jean slim,3,49.9,0.1,134.73,Site web,Hauts-de-France,Carte bancaire
CMD101496,2024-12-21,CLI00691,Maison,Lampe de bureau LED,1,34.9,0.0,34.9,Site web,Île-de-France,Carte bancaire
CMD104277,2024-12-21,CLI00311,Maison,Plaid polaire,3,24.9,0.0,74.7,Marketplace,Provence-Alpes-Côte d'Azur,PayPal
CMD101020,2024-12-21,CLI02096,Électronique,Écouteurs sans fil,3,119.0,0.0,357.0,Marketplace,Nouvelle-Aquitaine,Carte bancaire
CMD105747,2024-12-21,CLI00455,Électronique,Casque audio Bluetooth,2,79.9,0.0,159.8,Site web,Occitanie,Carte bancaire
CMD105472,2024-12-21,CLI01749,Électronique,Casque audio Bluetooth,2,79.9,0.0,159.8,Site web,Île-de-France,Carte bancaire
CMD101988,2024-12-21,CLI01499,Maison,Lampe de bureau LED,3,34.9,0.2,83.76,Site web,Nouvelle-Aquitaine,PayPal
CMD103016,2024-12-21,CLI01921,Mode,Écharpe laine,1,29.9,0.2,23.92,Marketplace,Grand Est,Carte bancaire
CMD104288,2024-12-21,CLI01539,Beauté,Sérum visage,1,29.9,0.2,23.92,Application mobile,Nouvelle-Aquitaine,Carte bancaire
CMD104609,2024-12-21,CLI00346,Sport,Haltères 5kg,3,39.9,0.1,107.73,Application mobile,Île-de-France,Carte bancaire
CMD100911,2024-12-21,CLI01834,Électronique,Chargeur sans fil,1,24.9,0.2,19.92,Site web,Auvergne-Rhône-Alpes,PayPal
CMD101648,2024-12-21,CLI02094,Électronique,Écouteurs sans fil,1,119.0,0.2,95.2,Application mobile,Occitanie,Carte bancaire
CMD104108,2024-12-21,CLI01015,Maison,Lampe de bureau LED,3,34.9,0.0,104.7,Application mobile,Auvergne-Rhône-Alpes,PayPal
CMD103874,2024-12-21,CLI01047,Beauté,Parfum 50ml,4,59.0,0.0,236.0,Site web,Auvergne-Rhône-Alpes,Carte bancaire
CMD103970,2024-12-21,CLI00010,Livres,Roman best-seller,1,18.9,0.1,17.01,Site web,Provence-Alpes-Côte d'Azur,PayPal
CMD102309,2024-12-22,CLI00712,Mode,Écharpe laine,1,29.9,0.2,23.92,Application mobile,Occitanie,Carte bancaire
CMD100540,2024-12-22,CLI00740,Mode,Jean slim,1,49.9,0.0,49.9,Site web,Nouvelle-Aquitaine,Carte bancaire
CMD104050,2024-12-22,CLI01315,Beauté,Parfum 50ml,2,59.0,0.1,106.2,Site web,Grand Est,Carte bancaire
CMD101187,2024-12-22,CLI01142,Beauté,Parfum 50ml,1,59.0,0.0,59.0,Application mobile,Provence-Alpes-Côte d'Azur,PayPal
CMD105555,2024-12-22,CLI01409,Mode,Veste légère,1,69.9,0.1,62.91,Site web,Île-de-France,PayPal
CMD102278,2024-12-22,CLI00227,Livres,Livre de cuisine,2,24.9,0.2,39.84,Application mobile,Grand Est,PayPal
CMD101712,2024-12-22,CLI00707,Livres,Livre de cuisine,4,24.9,0.1,89.64,Site web,Hauts-de-France,Carte bancaire
CMD105689,2024-12-22,CLI00241,Maison,Set de couverts,1,44.9,0.0,44.9,Application mobile,Grand Est,Carte bancaire
CMD105693,2024-12-22,CLI00621,Sport,Tapis de yoga,2,29.9,0.1,53.82,Site web,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD102471,2024-12-22,CLI00689,Mode,Jean slim,1,49.9,0.0,49.9,Marketplace,Auvergne-Rhône-Alpes,Carte bancaire
CMD101192,2024-12-22,CLI00778,Mode,T-shirt coton bio,1,19.9,0.0,19.9,Site web,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD105504,2024-12-22,CLI00950,Beauté,Sérum visage,1,29.9,0.0,29.9,Site web,Auvergne-Rhône-Alpes,Carte bancaire
CMD101374,2024-12-22,CLI00171,Beauté,Sérum visage,3,29.9,0.0,89.7,Site web,Île-de-France,Virement
CMD101333,2024-12-22,CLI01269,Livres,BD édition limitée,1,29.9,0.0,29.9,Site web,Nouvelle-Aquitaine,Carte bancaire
CMD103710,2024-12-22,CLI00629,Mode,T-shirt coton bio,4,19.9,0.0,79.6,Marketplace,Île-de-France,Carte bancaire
CMD101477,2024-12-22,CLI00101,Beauté,Parfum 50ml,2,59.0,0.0,118.0,Site web,Occitanie,PayPal
CMD102044,2024-12-22,CLI00305,Sport,Gourde isotherme,2,19.9,0.0,39.8,Site web,Hauts-de-France,Carte bancaire
CMD102060,2024-12-22,CLI00907,Maison,Diffuseur d'huiles,1,39.9,0.0,39.9,Site web,Nouvelle-Aquitaine,PayPal
CMD103864,2024-12-22,CLI01819,Beauté,Crème hydratante,2,22.9,0.0,45.8,Site web,Nouvelle-Aquitaine,Carte bancaire
CMD100346,2024-12-22,CLI01547,Mode,Jean slim,1,49.9,0.1,44.91,Application mobile,Hauts-de-France,Carte bancaire
CMD101843,2024-12-22,CLI00595,Maison,Diffuseur d'huiles,2,39.9,0.0,79.8,Site web,Occitanie,Carte bancaire
CMD104953,2024-12-22,CLI00235,Électronique,Chargeur sans fil,3,24.9,0.2,59.76,Site web,Île-de-France,PayPal
CMD103952,2024-12-22,CLI01138,Beauté,Sérum visage,2,29.9,0.0,59.8,Application mobile,Grand Est,PayPal
CMD104943,2024-12-22,CLI00572,Mode,Veste légère,4,69.9,0.2,223.68,Site web,Occitanie,Virement
CMD105494,2024-12-22,CLI00255,Électronique,Écouteurs sans fil,1,119.0,0.1,107.1,Application mobile,Île-de-France,Carte bancaire
CMD102202,2024-12-22,CLI01548,Sport,Tapis de yoga,3,29.9,0.0,89.7,Application mobile,Île-de-France,Carte bancaire
CMD103613,2024-12-22,CLI02050,Mode,Sneakers,1,89.0,0.0,89.0,Site web,Bretagne,Carte bancaire
CMD105389,2024-12-22,CLI01550,Mode,Sneakers,4,89.0,0.1,320.4,Site web,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD104443,2024-12-22,CLI02105,Beauté,Parfum 50ml,3,59.0,0.1,159.3,Marketplace,Occitanie,Carte bancaire
CMD105697,2024-12-22,CLI00962,Électronique,Écouteurs sans fil,2,119.0,0.0,238.0,Application mobile,Provence-Alpes-Côte d'Azur,Virement
CMD102254,2024-12-22,CLI00588,Électronique,Chargeur sans fil,3,24.9,0.2,59.76,Application mobile,Occitanie,PayPal
CMD104646,2024-12-22,CLI00366,Maison,Diffuseur d'huiles,2,39.9,0.1,71.82,Application mobile,Auvergne-Rhône-Alpes,Carte bancaire
CMD102610,2024-12-22,CLI02188,Maison,Set de couverts,1,44.9,0.1,40.41,Site web,Nouvelle-Aquitaine,PayPal
CMD105781,2024-12-22,CLI01144,Maison,Plaid polaire,3,24.9,0.0,74.7,Site web,Nouvelle-Aquitaine,Carte bancaire
CMD100938,2024-12-22,CLI00010,Beauté,Crème hydratante,2,22.9,0.0,45.8,Application mobile,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD100966,2024-12-22,CLI01752,Électronique,Chargeur sans fil,2,24.9,0.0,49.8,Site web,Île-de-France,PayPal
CMD103187,2024-12-22,CLI01417,Maison,Set de couverts,2,44.9,0.0,89.8,Application mobile,Bretagne,Carte bancaire
CMD105998,2024-12-22,CLI01243,Mode,Écharpe laine,3,29.9,0.0,89.7,Marketplace,Bretagne,PayPal
CMD101108,2024-12-22,CLI01964,Beauté,Parfum 50ml,2,59.0,0.0,118.0,Site web,Île-de-France,PayPal
CMD103469,2024-12-23,CLI02124,Mode,Jean slim,1,49.9,0.1,44.91,Application mobile,Hauts-de-France,Carte bancaire
CMD102256,2024-12-23,CLI01019,Beauté,Palette maquillage,1,34.9,0.1,31.41,Application mobile,Île-de-France,Carte bancaire
CMD100419,2024-12-23,CLI00145,Sport,Tapis de yoga,1,29.9,0.0,29.9,Application mobile,Île-de-France,Virement
CMD100381,2024-12-23,CLI02016,Maison,Plaid polaire,1,24.9,0.2,19.92,Site web,Grand Est,Carte bancaire
CMD102632,2024-12-23,CLI01770,Mode,Écharpe laine,3,29.9,0.1,80.73,Marketplace,Île-de-France,Carte bancaire
CMD101435,2024-12-23,CLI00885,Électronique,Enceinte portable,1,59.9,0.0,59.9,Marketplace,Nouvelle-Aquitaine,Carte bancaire
CMD103075,2024-12-23,CLI00599,Sport,Haltères 5kg,2,39.9,0.0,79.8,Site web,Occitanie,Carte bancaire
CMD105444,2024-12-23,CLI00361,Maison,Cadre photo,2,14.9,0.0,29.8,Site web,Provence-Alpes-Côte d'Azur,Virement
CMD102479,2024-12-23,CLI00256,Maison,Lampe de bureau LED,1,34.9,0.1,31.41,Marketplace,Auvergne-Rhône-Alpes,Virement
CMD101950,2024-12-23,CLI00534,Livres,Livre de cuisine,3,24.9,0.0,74.7,Site web,Île-de-France,PayPal
CMD100985,2024-12-23,CLI02024,Livres,Roman best-seller,2,18.9,0.0,37.8,Application mobile,Île-de-France,PayPal
CMD103158,2024-12-23,CLI00425,Sport,Tapis de yoga,2,29.9,0.1,53.82,Application mobile,Île-de-France,PayPal
CMD101579,2024-12-23,CLI02072,Livres,Roman best-seller,1,18.9,0.2,15.12,Marketplace,Île-de-France,Carte bancaire
CMD105194,2024-12-23,CLI00577,Mode,Veste légère,1,69.9,0.0,69.9,Marketplace,Provence-Alpes-Côte d'Azur,PayPal
CMD101606,2024-12-23,CLI00838,Électronique,Montre connectée,1,149.0,0.2,119.2,Application mobile,Île-de-France,Carte bancaire
CMD104085,2024-12-23,CLI00544,Sport,Tapis de yoga,1,29.9,0.2,23.92,Application mobile,Auvergne-Rhône-Alpes,Carte bancaire
CMD105528,2024-12-23,CLI01735,Électronique,Écouteurs sans fil,1,119.0,0.2,95.2,Marketplace,Grand Est,PayPal
CMD105993,2024-12-23,CLI00783,Électronique,Montre connectée,1,149.0,0.2,119.2,Site web,Île-de-France,Carte bancaire
CMD101953,2024-12-23,CLI00367,Beauté,Sérum visage,3,29.9,0.0,89.7,Site web,Île-de-France,Carte bancaire
CMD100501,2024-12-23,CLI00488,Mode,Jean slim,1,49.9,0.0,49.9,Application mobile,Île-de-France,Carte bancaire
CMD104610,2024-12-23,CLI01901,Mode,Jean slim,1,49.9,0.1,44.91,Site web,Hauts-de-France,PayPal
CMD100604,2024-12-23,CLI00478,Électronique,Enceinte portable,1,59.9,0.0,59.9,Site web,Grand Est,PayPal
CMD105088,2024-12-23,CLI01014,Beauté,Parfum 50ml,1,59.0,0.0,59.0,Application mobile,Occitanie,PayPal
CMD103395,2024-12-23,CLI00112,Beauté,Crème hydratante,3,22.9,0.0,68.7,Site web,Île-de-France,Virement
CMD101831,2024-12-24,CLI00113,Mode,Sneakers,1,89.0,0.0,89.0,Application mobile,Grand Est,PayPal
CMD100710,2024-12-24,CLI01458,Électronique,Écouteurs sans fil,2,119.0,0.0,238.0,Application mobile,Île-de-France,Carte bancaire
CMD102166,2024-12-24,CLI01798,Électronique,Montre connectée,2,149.0,0.0,298.0,Marketplace,Auvergne-Rhône-Alpes,Carte bancaire
CMD101618,2024-12-24,CLI01437,Mode,Veste légère,1,69.9,0.2,55.92,Application mobile,Île-de-France,PayPal
CMD105725,2024-12-24,CLI01884,Sport,Gourde isotherme,2,19.9,0.0,39.8,Application mobile,Auvergne-Rhône-Alpes,Carte bancaire
CMD105185,2024-12-24,CLI00068,Livres,Roman best-seller,1,18.9,0.0,18.9,Site web,Hauts-de-France,Carte bancaire
CMD100131,2024-12-24,CLI01595,Beauté,Crème hydratante,1,22.9,0.1,20.61,Site web,Auvergne-Rhône-Alpes,Carte bancaire
CMD101113,2024-12-24,CLI00335,Mode,Écharpe laine,1,29.9,0.1,26.91,Application mobile,Occitanie,Carte bancaire
CMD104889,2024-12-24,CLI00304,Mode,Sneakers,2,89.0,0.0,178.0,Site web,Occitanie,Carte bancaire
CMD102788,2024-12-24,CLI00025,Beauté,Palette maquillage,1,34.9,0.1,31.41,Site web,Hauts-de-France,Virement
CMD105743,2024-12-24,CLI01677,Beauté,Crème hydratante,3,22.9,0.0,68.7,Marketplace,Nouvelle-Aquitaine,PayPal
CMD100837,2024-12-24,CLI00895,Maison,Diffuseur d'huiles,1,39.9,0.1,35.91,Application mobile,Île-de-France,Carte bancaire
CMD101954,2024-12-24,CLI01751,Mode,Écharpe laine,4,29.9,0.0,119.6,Site web,Bretagne,PayPal
